,Settlement Point Name,Settlement Point Type,Settlement Point Price
2018-07-20 21:00:00-05:00,HB_HOUSTON,HU,28.59
2018-07-20 21:15:00-05:00,HB_HOUSTON,HU,26.85
2018-07-20 21:30:00-05:00,HB_HOUSTON,HU,25.38
2018-07-20 21:45:00-05:00,HB_HOUSTON,HU,24.06
2018-07-20 22:00:00-05:00,HB_HOUSTON,HU,21.92
2018-07-20 22:15:00-05:00,HB_HOUSTON,HU,20.46
2018-07-20 22:30:00-05:00,HB_HOUSTON,HU,19.86
2018-07-20 22:45:00-05:00,HB_HOUSTON,HU,19.41
2018-07-20 23:00:00-05:00,HB_HOUSTON,HU,19.24
2018-07-20 23:15:00-05:00,HB_HOUSTON,HU,18.74
2018-07-20 23:30:00-05:00,HB_HOUSTON,HU,18.27
2018-07-20 23:45:00-05:00,HB_HOUSTON,HU,17.75
2018-07-21 00:00:00-05:00,HB_HOUSTON,HU,17.28
2018-07-21 00:15:00-05:00,HB_HOUSTON,HU,16.95
2018-07-21 00:30:00-05:00,HB_HOUSTON,HU,16.63
2018-07-21 00:45:00-05:00,HB_HOUSTON,HU,16.33
2018-07-21 01:00:00-05:00,HB_HOUSTON,HU,16.34
2018-07-21 01:15:00-05:00,HB_HOUSTON,HU,16.09
2018-07-21 01:30:00-05:00,HB_HOUSTON,HU,15.76
2018-07-21 01:45:00-05:00,HB_HOUSTON,HU,15.17
2018-07-21 02:00:00-05:00,HB_HOUSTON,HU,14.25
2018-07-21 02:15:00-05:00,HB_HOUSTON,HU,8.03
2018-07-21 02:30:00-05:00,HB_HOUSTON,HU,3.61
2018-07-21 02:45:00-05:00,HB_HOUSTON,HU,1.97
2018-07-21 03:00:00-05:00,HB_HOUSTON,HU,2.33
2018-07-21 03:15:00-05:00,HB_HOUSTON,HU,0.87
2018-07-21 03:30:00-05:00,HB_HOUSTON,HU,0.0
2018-07-21 03:45:00-05:00,HB_HOUSTON,HU,0.01
2018-07-21 04:00:00-05:00,HB_HOUSTON,HU,5.65
2018-07-21 04:15:00-05:00,HB_HOUSTON,HU,3.24
2018-07-21 04:30:00-05:00,HB_HOUSTON,HU,4.25
2018-07-21 04:45:00-05:00,HB_HOUSTON,HU,2.63
2018-07-21 05:00:00-05:00,HB_HOUSTON,HU,7.17
2018-07-21 05:15:00-05:00,HB_HOUSTON,HU,5.86
2018-07-21 05:30:00-05:00,HB_HOUSTON,HU,5.46
2018-07-21 05:45:00-05:00,HB_HOUSTON,HU,8.38
2018-07-21 06:00:00-05:00,HB_HOUSTON,HU,10.9
2018-07-21 06:15:00-05:00,HB_HOUSTON,HU,9.27
2018-07-21 06:30:00-05:00,HB_HOUSTON,HU,6.11
2018-07-21 06:45:00-05:00,HB_HOUSTON,HU,0.89
2018-07-21 07:00:00-05:00,HB_HOUSTON,HU,2.36
2018-07-21 07:15:00-05:00,HB_HOUSTON,HU,9.84
2018-07-21 07:30:00-05:00,HB_HOUSTON,HU,13.52
2018-07-21 07:45:00-05:00,HB_HOUSTON,HU,14.64
2018-07-21 08:00:00-05:00,HB_HOUSTON,HU,15.73
2018-07-21 08:15:00-05:00,HB_HOUSTON,HU,16.73
2018-07-21 08:30:00-05:00,HB_HOUSTON,HU,17.32
2018-07-21 08:45:00-05:00,HB_HOUSTON,HU,17.9
2018-07-21 09:00:00-05:00,HB_HOUSTON,HU,18.23
2018-07-21 09:15:00-05:00,HB_HOUSTON,HU,18.58
2018-07-21 09:30:00-05:00,HB_HOUSTON,HU,18.99
2018-07-21 09:45:00-05:00,HB_HOUSTON,HU,19.35
2018-07-21 10:00:00-05:00,HB_HOUSTON,HU,19.51
2018-07-21 10:15:00-05:00,HB_HOUSTON,HU,20.28
2018-07-21 10:30:00-05:00,HB_HOUSTON,HU,21.56
2018-07-21 10:45:00-05:00,HB_HOUSTON,HU,23.69
2018-07-21 11:00:00-05:00,HB_HOUSTON,HU,24.11
2018-07-21 11:15:00-05:00,HB_HOUSTON,HU,26.3
2018-07-21 11:30:00-05:00,HB_HOUSTON,HU,28.24
2018-07-21 11:45:00-05:00,HB_HOUSTON,HU,29.79
2018-07-21 12:00:00-05:00,HB_HOUSTON,HU,30.63
2018-07-21 12:15:00-05:00,HB_HOUSTON,HU,31.54
2018-07-21 12:30:00-05:00,HB_HOUSTON,HU,33.6
2018-07-21 12:45:00-05:00,HB_HOUSTON,HU,34.68
2018-07-21 13:00:00-05:00,HB_HOUSTON,HU,34.72
2018-07-21 13:15:00-05:00,HB_HOUSTON,HU,35.76
2018-07-21 13:30:00-05:00,HB_HOUSTON,HU,41.26
2018-07-21 13:45:00-05:00,HB_HOUSTON,HU,44.59
2018-07-21 14:00:00-05:00,HB_HOUSTON,HU,40.0
2018-07-21 14:15:00-05:00,HB_HOUSTON,HU,39.8
2018-07-21 14:30:00-05:00,HB_HOUSTON,HU,44.0
2018-07-21 14:45:00-05:00,HB_HOUSTON,HU,44.46
2018-07-21 15:00:00-05:00,HB_HOUSTON,HU,44.62
2018-07-21 15:15:00-05:00,HB_HOUSTON,HU,45.16
2018-07-21 15:30:00-05:00,HB_HOUSTON,HU,58.1
2018-07-21 15:45:00-05:00,HB_HOUSTON,HU,56.91
2018-07-21 16:00:00-05:00,HB_HOUSTON,HU,49.99
2018-07-21 16:15:00-05:00,HB_HOUSTON,HU,56.22
2018-07-21 16:30:00-05:00,HB_HOUSTON,HU,85.94
2018-07-21 16:45:00-05:00,HB_HOUSTON,HU,48.7
2018-07-21 17:00:00-05:00,HB_HOUSTON,HU,62.3
2018-07-21 17:15:00-05:00,HB_HOUSTON,HU,59.12
2018-07-21 17:30:00-05:00,HB_HOUSTON,HU,73.29
2018-07-21 17:45:00-05:00,HB_HOUSTON,HU,54.21
2018-07-21 18:00:00-05:00,HB_HOUSTON,HU,45.7
2018-07-21 18:15:00-05:00,HB_HOUSTON,HU,36.85
2018-07-21 18:30:00-05:00,HB_HOUSTON,HU,34.5
2018-07-21 18:45:00-05:00,HB_HOUSTON,HU,34.28
2018-07-21 19:00:00-05:00,HB_HOUSTON,HU,41.01
2018-07-21 19:15:00-05:00,HB_HOUSTON,HU,34.14
2018-07-21 19:30:00-05:00,HB_HOUSTON,HU,32.11
2018-07-21 19:45:00-05:00,HB_HOUSTON,HU,31.2
2018-07-21 20:00:00-05:00,HB_HOUSTON,HU,31.67
2018-07-21 20:15:00-05:00,HB_HOUSTON,HU,31.28
2018-07-21 20:30:00-05:00,HB_HOUSTON,HU,30.57
2018-07-21 20:45:00-05:00,HB_HOUSTON,HU,29.81
2018-07-21 21:00:00-05:00,HB_HOUSTON,HU,30.81
2018-07-21 21:15:00-05:00,HB_HOUSTON,HU,28.49
2018-07-21 21:30:00-05:00,HB_HOUSTON,HU,26.78
2018-07-21 21:45:00-05:00,HB_HOUSTON,HU,25.33
2018-07-21 22:00:00-05:00,HB_HOUSTON,HU,24.2
2018-07-21 22:15:00-05:00,HB_HOUSTON,HU,21.48
2018-07-21 22:30:00-05:00,HB_HOUSTON,HU,20.59
2018-07-21 22:45:00-05:00,HB_HOUSTON,HU,19.91
2018-07-21 23:00:00-05:00,HB_HOUSTON,HU,19.29
2018-07-21 23:15:00-05:00,HB_HOUSTON,HU,19.06
2018-07-21 23:30:00-05:00,HB_HOUSTON,HU,18.71
2018-07-21 23:45:00-05:00,HB_HOUSTON,HU,18.29
2018-07-22 00:00:00-05:00,HB_HOUSTON,HU,18.19
2018-07-22 00:15:00-05:00,HB_HOUSTON,HU,17.98
2018-07-22 00:30:00-05:00,HB_HOUSTON,HU,17.81
2018-07-22 00:45:00-05:00,HB_HOUSTON,HU,17.6
2018-07-22 01:00:00-05:00,HB_HOUSTON,HU,17.21
2018-07-22 01:15:00-05:00,HB_HOUSTON,HU,16.94
2018-07-22 01:30:00-05:00,HB_HOUSTON,HU,16.73
2018-07-22 01:45:00-05:00,HB_HOUSTON,HU,16.4
2018-07-22 02:00:00-05:00,HB_HOUSTON,HU,16.08
2018-07-22 02:15:00-05:00,HB_HOUSTON,HU,15.89
2018-07-22 02:30:00-05:00,HB_HOUSTON,HU,15.26
2018-07-22 02:45:00-05:00,HB_HOUSTON,HU,14.94
2018-07-22 03:00:00-05:00,HB_HOUSTON,HU,14.65
2018-07-22 03:15:00-05:00,HB_HOUSTON,HU,13.72
2018-07-22 03:30:00-05:00,HB_HOUSTON,HU,10.33
2018-07-22 03:45:00-05:00,HB_HOUSTON,HU,3.26
2018-07-22 04:00:00-05:00,HB_HOUSTON,HU,0.91
2018-07-22 04:15:00-05:00,HB_HOUSTON,HU,0.0
2018-07-22 04:30:00-05:00,HB_HOUSTON,HU,-0.01
2018-07-22 04:45:00-05:00,HB_HOUSTON,HU,-0.13
2018-07-22 05:00:00-05:00,HB_HOUSTON,HU,-0.37
2018-07-22 05:15:00-05:00,HB_HOUSTON,HU,-0.57
2018-07-22 05:30:00-05:00,HB_HOUSTON,HU,-0.58
2018-07-22 05:45:00-05:00,HB_HOUSTON,HU,-0.68
2018-07-22 06:00:00-05:00,HB_HOUSTON,HU,-0.33
2018-07-22 06:15:00-05:00,HB_HOUSTON,HU,-0.46
2018-07-22 06:30:00-05:00,HB_HOUSTON,HU,-0.57
2018-07-22 06:45:00-05:00,HB_HOUSTON,HU,-0.86
2018-07-22 07:00:00-05:00,HB_HOUSTON,HU,-0.71
2018-07-22 07:15:00-05:00,HB_HOUSTON,HU,-0.01
2018-07-22 07:30:00-05:00,HB_HOUSTON,HU,6.01
2018-07-22 07:45:00-05:00,HB_HOUSTON,HU,13.94
2018-07-22 08:00:00-05:00,HB_HOUSTON,HU,15.1
2018-07-22 08:15:00-05:00,HB_HOUSTON,HU,16.0
2018-07-22 08:30:00-05:00,HB_HOUSTON,HU,16.82
2018-07-22 08:45:00-05:00,HB_HOUSTON,HU,17.23
2018-07-22 09:00:00-05:00,HB_HOUSTON,HU,17.92
2018-07-22 09:15:00-05:00,HB_HOUSTON,HU,18.41
2018-07-22 09:30:00-05:00,HB_HOUSTON,HU,18.9
2018-07-22 09:45:00-05:00,HB_HOUSTON,HU,19.25
2018-07-22 10:00:00-05:00,HB_HOUSTON,HU,19.59
2018-07-22 10:15:00-05:00,HB_HOUSTON,HU,20.13
2018-07-22 10:30:00-05:00,HB_HOUSTON,HU,22.03
2018-07-22 10:45:00-05:00,HB_HOUSTON,HU,24.33
2018-07-22 11:00:00-05:00,HB_HOUSTON,HU,24.45
2018-07-22 11:15:00-05:00,HB_HOUSTON,HU,26.46
2018-07-22 11:30:00-05:00,HB_HOUSTON,HU,29.06
2018-07-22 11:45:00-05:00,HB_HOUSTON,HU,30.17
2018-07-22 12:00:00-05:00,HB_HOUSTON,HU,30.88
2018-07-22 12:15:00-05:00,HB_HOUSTON,HU,31.5
2018-07-22 12:30:00-05:00,HB_HOUSTON,HU,33.68
2018-07-22 12:45:00-05:00,HB_HOUSTON,HU,35.16
2018-07-22 13:00:00-05:00,HB_HOUSTON,HU,35.94
2018-07-22 13:15:00-05:00,HB_HOUSTON,HU,42.98
2018-07-22 13:30:00-05:00,HB_HOUSTON,HU,47.09
2018-07-22 13:45:00-05:00,HB_HOUSTON,HU,48.05
2018-07-22 14:00:00-05:00,HB_HOUSTON,HU,53.11
2018-07-22 14:15:00-05:00,HB_HOUSTON,HU,59.81
2018-07-22 14:30:00-05:00,HB_HOUSTON,HU,67.26
2018-07-22 14:45:00-05:00,HB_HOUSTON,HU,74.38
2018-07-22 15:00:00-05:00,HB_HOUSTON,HU,287.57
2018-07-22 15:15:00-05:00,HB_HOUSTON,HU,974.08
2018-07-22 15:30:00-05:00,HB_HOUSTON,HU,1106.23
2018-07-22 15:45:00-05:00,HB_HOUSTON,HU,238.37
2018-07-22 16:00:00-05:00,HB_HOUSTON,HU,1055.15
2018-07-22 16:15:00-05:00,HB_HOUSTON,HU,300.42
2018-07-22 16:30:00-05:00,HB_HOUSTON,HU,258.96
2018-07-22 16:45:00-05:00,HB_HOUSTON,HU,299.56
2018-07-22 17:00:00-05:00,HB_HOUSTON,HU,243.59
2018-07-22 17:15:00-05:00,HB_HOUSTON,HU,184.64
2018-07-22 17:30:00-05:00,HB_HOUSTON,HU,182.98
2018-07-22 17:45:00-05:00,HB_HOUSTON,HU,159.26
2018-07-22 18:00:00-05:00,HB_HOUSTON,HU,91.59
2018-07-22 18:15:00-05:00,HB_HOUSTON,HU,72.46
2018-07-22 18:30:00-05:00,HB_HOUSTON,HU,63.22
2018-07-22 18:45:00-05:00,HB_HOUSTON,HU,47.62
2018-07-22 19:00:00-05:00,HB_HOUSTON,HU,42.67
2018-07-22 19:15:00-05:00,HB_HOUSTON,HU,37.5
2018-07-22 19:30:00-05:00,HB_HOUSTON,HU,32.98
2018-07-22 19:45:00-05:00,HB_HOUSTON,HU,34.19
2018-07-22 20:00:00-05:00,HB_HOUSTON,HU,35.77
2018-07-22 20:15:00-05:00,HB_HOUSTON,HU,39.09
2018-07-22 20:30:00-05:00,HB_HOUSTON,HU,33.08
2018-07-22 20:45:00-05:00,HB_HOUSTON,HU,32.51
2018-07-22 21:00:00-05:00,HB_HOUSTON,HU,31.2
2018-07-22 21:15:00-05:00,HB_HOUSTON,HU,29.39
2018-07-22 21:30:00-05:00,HB_HOUSTON,HU,26.99
2018-07-22 21:45:00-05:00,HB_HOUSTON,HU,26.41
2018-07-22 22:00:00-05:00,HB_HOUSTON,HU,25.94
2018-07-22 22:15:00-05:00,HB_HOUSTON,HU,24.33
2018-07-22 22:30:00-05:00,HB_HOUSTON,HU,22.43
2018-07-22 22:45:00-05:00,HB_HOUSTON,HU,20.89
2018-07-22 23:00:00-05:00,HB_HOUSTON,HU,20.07
2018-07-22 23:15:00-05:00,HB_HOUSTON,HU,19.34
2018-07-22 23:30:00-05:00,HB_HOUSTON,HU,19.0
2018-07-22 23:45:00-05:00,HB_HOUSTON,HU,18.79
2018-07-23 00:00:00-05:00,HB_HOUSTON,HU,18.77
2018-07-23 00:15:00-05:00,HB_HOUSTON,HU,18.3
2018-07-23 00:30:00-05:00,HB_HOUSTON,HU,18.01
2018-07-23 00:45:00-05:00,HB_HOUSTON,HU,17.76
2018-07-23 01:00:00-05:00,HB_HOUSTON,HU,17.63
2018-07-23 01:15:00-05:00,HB_HOUSTON,HU,17.37
2018-07-23 01:30:00-05:00,HB_HOUSTON,HU,16.96
2018-07-23 01:45:00-05:00,HB_HOUSTON,HU,16.78
2018-07-23 02:00:00-05:00,HB_HOUSTON,HU,16.42
2018-07-23 02:15:00-05:00,HB_HOUSTON,HU,15.97
2018-07-23 02:30:00-05:00,HB_HOUSTON,HU,15.74
2018-07-23 02:45:00-05:00,HB_HOUSTON,HU,15.35
2018-07-23 03:00:00-05:00,HB_HOUSTON,HU,15.0
2018-07-23 03:15:00-05:00,HB_HOUSTON,HU,14.79
2018-07-23 03:30:00-05:00,HB_HOUSTON,HU,14.85
2018-07-23 03:45:00-05:00,HB_HOUSTON,HU,14.96
2018-07-23 04:00:00-05:00,HB_HOUSTON,HU,15.19
2018-07-23 04:15:00-05:00,HB_HOUSTON,HU,15.53
2018-07-23 04:30:00-05:00,HB_HOUSTON,HU,15.71
2018-07-23 04:45:00-05:00,HB_HOUSTON,HU,15.92
2018-07-23 05:00:00-05:00,HB_HOUSTON,HU,16.4
2018-07-23 05:15:00-05:00,HB_HOUSTON,HU,16.62
2018-07-23 05:30:00-05:00,HB_HOUSTON,HU,16.66
2018-07-23 05:45:00-05:00,HB_HOUSTON,HU,16.87
2018-07-23 06:00:00-05:00,HB_HOUSTON,HU,17.03
2018-07-23 06:15:00-05:00,HB_HOUSTON,HU,17.3
2018-07-23 06:30:00-05:00,HB_HOUSTON,HU,17.32
2018-07-23 06:45:00-05:00,HB_HOUSTON,HU,17.39
2018-07-23 07:00:00-05:00,HB_HOUSTON,HU,17.39
2018-07-23 07:15:00-05:00,HB_HOUSTON,HU,17.62
2018-07-23 07:30:00-05:00,HB_HOUSTON,HU,17.83
2018-07-23 07:45:00-05:00,HB_HOUSTON,HU,18.13
2018-07-23 08:00:00-05:00,HB_HOUSTON,HU,18.55
2018-07-23 08:15:00-05:00,HB_HOUSTON,HU,18.94
2018-07-23 08:30:00-05:00,HB_HOUSTON,HU,19.1
2018-07-23 08:45:00-05:00,HB_HOUSTON,HU,19.31
2018-07-23 09:00:00-05:00,HB_HOUSTON,HU,19.52
2018-07-23 09:15:00-05:00,HB_HOUSTON,HU,20.07
2018-07-23 09:30:00-05:00,HB_HOUSTON,HU,21.24
2018-07-23 09:45:00-05:00,HB_HOUSTON,HU,23.06
2018-07-23 10:00:00-05:00,HB_HOUSTON,HU,25.45
2018-07-23 10:15:00-05:00,HB_HOUSTON,HU,25.69
2018-07-23 10:30:00-05:00,HB_HOUSTON,HU,27.33
2018-07-23 10:45:00-05:00,HB_HOUSTON,HU,28.7
2018-07-23 11:00:00-05:00,HB_HOUSTON,HU,28.88
2018-07-23 11:15:00-05:00,HB_HOUSTON,HU,30.74
2018-07-23 11:30:00-05:00,HB_HOUSTON,HU,30.8
2018-07-23 11:45:00-05:00,HB_HOUSTON,HU,31.36
2018-07-23 12:00:00-05:00,HB_HOUSTON,HU,31.46
2018-07-23 12:15:00-05:00,HB_HOUSTON,HU,32.07
2018-07-23 12:30:00-05:00,HB_HOUSTON,HU,34.48
2018-07-23 12:45:00-05:00,HB_HOUSTON,HU,35.43
2018-07-23 13:00:00-05:00,HB_HOUSTON,HU,37.25
2018-07-23 13:15:00-05:00,HB_HOUSTON,HU,43.66
2018-07-23 13:30:00-05:00,HB_HOUSTON,HU,49.21
2018-07-23 13:45:00-05:00,HB_HOUSTON,HU,47.08
2018-07-23 14:00:00-05:00,HB_HOUSTON,HU,47.82
2018-07-23 14:15:00-05:00,HB_HOUSTON,HU,52.9
2018-07-23 14:30:00-05:00,HB_HOUSTON,HU,51.29
2018-07-23 14:45:00-05:00,HB_HOUSTON,HU,50.81
2018-07-23 15:00:00-05:00,HB_HOUSTON,HU,60.7
2018-07-23 15:15:00-05:00,HB_HOUSTON,HU,102.14
2018-07-23 15:30:00-05:00,HB_HOUSTON,HU,82.2
2018-07-23 15:45:00-05:00,HB_HOUSTON,HU,81.02
2018-07-23 16:00:00-05:00,HB_HOUSTON,HU,65.64
2018-07-23 16:15:00-05:00,HB_HOUSTON,HU,52.65
2018-07-23 16:30:00-05:00,HB_HOUSTON,HU,50.41
2018-07-23 16:45:00-05:00,HB_HOUSTON,HU,40.52
2018-07-23 17:00:00-05:00,HB_HOUSTON,HU,35.35
2018-07-23 17:15:00-05:00,HB_HOUSTON,HU,34.05
2018-07-23 17:30:00-05:00,HB_HOUSTON,HU,34.7
2018-07-23 17:45:00-05:00,HB_HOUSTON,HU,33.25
2018-07-23 18:00:00-05:00,HB_HOUSTON,HU,33.42
2018-07-23 18:15:00-05:00,HB_HOUSTON,HU,33.91
2018-07-23 18:30:00-05:00,HB_HOUSTON,HU,33.24
2018-07-23 18:45:00-05:00,HB_HOUSTON,HU,30.11
2018-07-23 19:00:00-05:00,HB_HOUSTON,HU,29.19
2018-07-23 19:15:00-05:00,HB_HOUSTON,HU,28.17
2018-07-23 19:30:00-05:00,HB_HOUSTON,HU,28.55
2018-07-23 19:45:00-05:00,HB_HOUSTON,HU,28.49
2018-07-23 20:00:00-05:00,HB_HOUSTON,HU,28.47
2018-07-23 20:15:00-05:00,HB_HOUSTON,HU,28.53
2018-07-23 20:30:00-05:00,HB_HOUSTON,HU,28.55
2018-07-23 20:45:00-05:00,HB_HOUSTON,HU,28.54
2018-07-23 21:00:00-05:00,HB_HOUSTON,HU,30.24
2018-07-23 21:15:00-05:00,HB_HOUSTON,HU,28.86
2018-07-23 21:30:00-05:00,HB_HOUSTON,HU,27.16
2018-07-23 21:45:00-05:00,HB_HOUSTON,HU,25.8
2018-07-23 22:00:00-05:00,HB_HOUSTON,HU,25.46
2018-07-23 22:15:00-05:00,HB_HOUSTON,HU,24.28
2018-07-23 22:30:00-05:00,HB_HOUSTON,HU,23.81
2018-07-23 22:45:00-05:00,HB_HOUSTON,HU,22.67
2018-07-23 23:00:00-05:00,HB_HOUSTON,HU,23.77
2018-07-23 23:15:00-05:00,HB_HOUSTON,HU,23.11
2018-07-23 23:30:00-05:00,HB_HOUSTON,HU,21.85
2018-07-23 23:45:00-05:00,HB_HOUSTON,HU,20.86
2018-07-24 00:00:00-05:00,HB_HOUSTON,HU,20.91
2018-07-24 00:15:00-05:00,HB_HOUSTON,HU,20.5
2018-07-24 00:30:00-05:00,HB_HOUSTON,HU,20.19
2018-07-24 00:45:00-05:00,HB_HOUSTON,HU,19.77
2018-07-24 01:00:00-05:00,HB_HOUSTON,HU,20.03
2018-07-24 01:15:00-05:00,HB_HOUSTON,HU,19.74
2018-07-24 01:30:00-05:00,HB_HOUSTON,HU,19.68
2018-07-24 01:45:00-05:00,HB_HOUSTON,HU,19.64
2018-07-24 02:00:00-05:00,HB_HOUSTON,HU,19.47
2018-07-24 02:15:00-05:00,HB_HOUSTON,HU,19.19
2018-07-24 02:30:00-05:00,HB_HOUSTON,HU,19.14
2018-07-24 02:45:00-05:00,HB_HOUSTON,HU,19.12
2018-07-24 03:00:00-05:00,HB_HOUSTON,HU,19.09
2018-07-24 03:15:00-05:00,HB_HOUSTON,HU,19.07
2018-07-24 03:30:00-05:00,HB_HOUSTON,HU,19.0
2018-07-24 03:45:00-05:00,HB_HOUSTON,HU,18.99
2018-07-24 04:00:00-05:00,HB_HOUSTON,HU,18.98
2018-07-24 04:15:00-05:00,HB_HOUSTON,HU,20.07
2018-07-24 04:30:00-05:00,HB_HOUSTON,HU,19.31
2018-07-24 04:45:00-05:00,HB_HOUSTON,HU,19.16
2018-07-24 05:00:00-05:00,HB_HOUSTON,HU,19.03
2018-07-24 05:15:00-05:00,HB_HOUSTON,HU,19.12
2018-07-24 05:30:00-05:00,HB_HOUSTON,HU,19.47
2018-07-24 05:45:00-05:00,HB_HOUSTON,HU,19.52
2018-07-24 06:00:00-05:00,HB_HOUSTON,HU,19.77
2018-07-24 06:15:00-05:00,HB_HOUSTON,HU,19.94
2018-07-24 06:30:00-05:00,HB_HOUSTON,HU,19.75
2018-07-24 06:45:00-05:00,HB_HOUSTON,HU,19.59
2018-07-24 07:00:00-05:00,HB_HOUSTON,HU,19.74
2018-07-24 07:15:00-05:00,HB_HOUSTON,HU,19.69
2018-07-24 07:30:00-05:00,HB_HOUSTON,HU,20.26
2018-07-24 07:45:00-05:00,HB_HOUSTON,HU,20.79
2018-07-24 08:00:00-05:00,HB_HOUSTON,HU,21.13
2018-07-24 08:15:00-05:00,HB_HOUSTON,HU,21.79
2018-07-24 08:30:00-05:00,HB_HOUSTON,HU,22.18
2018-07-24 08:45:00-05:00,HB_HOUSTON,HU,22.4
2018-07-24 09:00:00-05:00,HB_HOUSTON,HU,24.17
2018-07-24 09:15:00-05:00,HB_HOUSTON,HU,24.59
2018-07-24 09:30:00-05:00,HB_HOUSTON,HU,25.71
2018-07-24 09:45:00-05:00,HB_HOUSTON,HU,26.25
2018-07-24 10:00:00-05:00,HB_HOUSTON,HU,25.99
2018-07-24 10:15:00-05:00,HB_HOUSTON,HU,26.91
2018-07-24 10:30:00-05:00,HB_HOUSTON,HU,27.93
2018-07-24 10:45:00-05:00,HB_HOUSTON,HU,27.74
2018-07-24 11:00:00-05:00,HB_HOUSTON,HU,27.27
2018-07-24 11:15:00-05:00,HB_HOUSTON,HU,28.08
2018-07-24 11:30:00-05:00,HB_HOUSTON,HU,29.71
2018-07-24 11:45:00-05:00,HB_HOUSTON,HU,31.12
2018-07-24 12:00:00-05:00,HB_HOUSTON,HU,30.77
2018-07-24 12:15:00-05:00,HB_HOUSTON,HU,33.96
2018-07-24 12:30:00-05:00,HB_HOUSTON,HU,35.84
2018-07-24 12:45:00-05:00,HB_HOUSTON,HU,40.62
2018-07-24 13:00:00-05:00,HB_HOUSTON,HU,41.93
2018-07-24 13:15:00-05:00,HB_HOUSTON,HU,44.29
2018-07-24 13:30:00-05:00,HB_HOUSTON,HU,50.23
2018-07-24 13:45:00-05:00,HB_HOUSTON,HU,67.48
2018-07-24 14:00:00-05:00,HB_HOUSTON,HU,44.67
2018-07-24 14:15:00-05:00,HB_HOUSTON,HU,52.69
2018-07-24 14:30:00-05:00,HB_HOUSTON,HU,57.27
2018-07-24 14:45:00-05:00,HB_HOUSTON,HU,65.28
2018-07-24 15:00:00-05:00,HB_HOUSTON,HU,53.6
2018-07-24 15:15:00-05:00,HB_HOUSTON,HU,69.08
2018-07-24 15:30:00-05:00,HB_HOUSTON,HU,75.47
2018-07-24 15:45:00-05:00,HB_HOUSTON,HU,78.36
2018-07-24 16:00:00-05:00,HB_HOUSTON,HU,90.16
2018-07-24 16:15:00-05:00,HB_HOUSTON,HU,75.25
2018-07-24 16:30:00-05:00,HB_HOUSTON,HU,63.38
2018-07-24 16:45:00-05:00,HB_HOUSTON,HU,57.07
2018-07-24 17:00:00-05:00,HB_HOUSTON,HU,48.38
2018-07-24 17:15:00-05:00,HB_HOUSTON,HU,47.58
2018-07-24 17:30:00-05:00,HB_HOUSTON,HU,58.11
2018-07-24 17:45:00-05:00,HB_HOUSTON,HU,51.0
2018-07-24 18:00:00-05:00,HB_HOUSTON,HU,46.78
2018-07-24 18:15:00-05:00,HB_HOUSTON,HU,39.68
2018-07-24 18:30:00-05:00,HB_HOUSTON,HU,37.95
2018-07-24 18:45:00-05:00,HB_HOUSTON,HU,34.5
2018-07-24 19:00:00-05:00,HB_HOUSTON,HU,42.41
2018-07-24 19:15:00-05:00,HB_HOUSTON,HU,34.72
2018-07-24 19:30:00-05:00,HB_HOUSTON,HU,32.2
2018-07-24 19:45:00-05:00,HB_HOUSTON,HU,31.05
2018-07-24 20:00:00-05:00,HB_HOUSTON,HU,32.31
2018-07-24 20:15:00-05:00,HB_HOUSTON,HU,32.17
2018-07-24 20:30:00-05:00,HB_HOUSTON,HU,33.59
2018-07-24 20:45:00-05:00,HB_HOUSTON,HU,38.6
2018-07-24 21:00:00-05:00,HB_HOUSTON,HU,33.2
2018-07-24 21:15:00-05:00,HB_HOUSTON,HU,31.26
2018-07-24 21:30:00-05:00,HB_HOUSTON,HU,29.21
2018-07-24 21:45:00-05:00,HB_HOUSTON,HU,27.69
2018-07-24 22:00:00-05:00,HB_HOUSTON,HU,28.13
2018-07-24 22:15:00-05:00,HB_HOUSTON,HU,27.22
2018-07-24 22:30:00-05:00,HB_HOUSTON,HU,25.89
2018-07-24 22:45:00-05:00,HB_HOUSTON,HU,24.69
2018-07-24 23:00:00-05:00,HB_HOUSTON,HU,25.09
2018-07-24 23:15:00-05:00,HB_HOUSTON,HU,23.62
2018-07-24 23:30:00-05:00,HB_HOUSTON,HU,22.24
2018-07-24 23:45:00-05:00,HB_HOUSTON,HU,21.26
2018-07-25 00:00:00-05:00,HB_HOUSTON,HU,20.78
2018-07-25 00:15:00-05:00,HB_HOUSTON,HU,19.95
2018-07-25 00:30:00-05:00,HB_HOUSTON,HU,19.64
2018-07-25 00:45:00-05:00,HB_HOUSTON,HU,19.24
2018-07-25 01:00:00-05:00,HB_HOUSTON,HU,19.31
2018-07-25 01:15:00-05:00,HB_HOUSTON,HU,19.18
2018-07-25 01:30:00-05:00,HB_HOUSTON,HU,19.13
2018-07-25 01:45:00-05:00,HB_HOUSTON,HU,19.1
2018-07-25 02:00:00-05:00,HB_HOUSTON,HU,19.02
2018-07-25 02:15:00-05:00,HB_HOUSTON,HU,18.97
2018-07-25 02:30:00-05:00,HB_HOUSTON,HU,18.88
2018-07-25 02:45:00-05:00,HB_HOUSTON,HU,18.75
2018-07-25 03:00:00-05:00,HB_HOUSTON,HU,18.68
2018-07-25 03:15:00-05:00,HB_HOUSTON,HU,18.51
